NAME	ES	NES	NOM_pval	FDR_qval	FWER_pval	RANK_AT_MAX	LEADING_EDGE
HALLMARK_APICAL_JUNCTION	0.381725742190485	1.39535424563619	0.00697674418604651	0.0290697674418605	0.0290697674418605	NA	PKD1,HRAS,SYMPK,ACTB,INPPL1,RRAS,MYL9,CLDN15,VASP,SORBS3,STX4,SPEG,CLDN14,ACTN4,ADAM15,PFN1,LDLRAP1,TMEM8B,THBS3,GRB7,GNAI2,TSPAN4,AKT2,NLGN2,MAPK11,MYL12B,PIK3R3,ZYX,TGFBI,MMP2,CERCAM,CNN2,GAMT,ICAM2,MDK,SRC,ACTG1,COL16A1,CLDN4,JUP,CRAT,CTNND1,YWHAH,PCDH1,TUBG1,B4GALT1,BMP1,MAP4K2,TRO,SIRPA,CLDN5
HALLMARK_GLYCOLYSIS	0.39544687806779	1.44551839754168	0.0069284064665127	0.0290697674418605	0.0290697674418605	NA	B3GAT3,GMPPA,CHST12,SLC37A4,MED24,GMPPB,B4GALT2,CHPF,PKM,GPC1,RBCK1,IDUA,CENPA,GYS1,G6PD,SLC25A10,SLC16A3,B4GALT7,CHPF2,GFUS,ANKZF1,NOL3,B3GALT6,SDC1,TGFBI,GALK1,XYLT2,TALDO1,ALG1,P4HA2,ENO2,GOT2,HAX1,IER3,PPIA,PYGB,GALE,PSMC4,MPI,MDH2,ELF3,GCLC,POLR3K,STC2,PHKA2,B4GALT1,DDIT4,CLDN3,EFNA3,GUSB,PGLS,FKBP4,GOT1,GNPDA1,LDHA,TPI1,ARPP19,CITED2,TXN,CACNA1H
HALLMARK_G2M_CHECKPOINT	-0.417362999497056	-1.48922772362989	0.00886524822695036	0.0340971085651937	0.0340971085651937	NA	YTHDC1,HMGN2,PDS5B,ATRX,PRP4K,EWSR1,MNAT1,KIF20B,KMT5A,ORC5,NASP,MAPK14,STAG1,WRN,NCL,CUL3,LBR,MTF2,SS18,SMC2,TOP1,HSPA8,FBXO5,CUL5,PRIM2,BARD1,HMMR,SMC4,CENPF,BRCA2,KIF5B,MCM6,SAP30,RAD23B,MEIS1,CENPE,PBK,SMARCC1,NDC80,SFPQ,NOTCH2,ARID4A
HALLMARK_MITOTIC_SPINDLE	-0.396819877491574	-1.42008605586219	0.0104529616724739	0.037332005973121	0.037332005973121	NA	SMC3,RFC1,TLK1,WASL,CD2AP,ROCK1,ARHGAP5,RASA1,RAB3GAP1,PCNT,KIF20B,CNTRL,CKAP5,CEP192,RASA2,ARHGEF7,NIN,DLG1,RAPGEF5,ALMS1,SASS6,KIFAP3,STAU1,PCM1,FBXO5,SOS1,DST,SMC4,CDC42BPA,APC,DOCK4,RICTOR,CENPF,BRCA2,ABI1,ARHGEF11,KIF5B,ARHGEF12,PPP4R2,NCK1,SPTBN1,NCK2,CENPE,CEP72,CDK5RAP2,CLASP1,AKAP13,ARHGAP29,NDC80,NOTCH2,WASF1,ARHGAP10,ARFGEF1,RALBP1,CCDC88A
HALLMARK_ADIPOGENESIS	0.372298305185319	1.3738934955444	0.0183066361556064	0.05720823798627	0.05720823798627	NA	NMT1,ARAF,UQCRC1,RMDN3,ESYT1,UCP2,SLC25A1,UCK1,GPX4,PREB,UBC,DGAT1,PFKL,CD151,ETFB,ESRRA,SLC25A10,JAGN1,ACADS,MIGA2,NDUFS3,PIM3,C3,TST,NDUFA5,UQCR10,RAB34,IDH3G,ATP1B3,CHCHD10,ECHS1,HSPB8,GPAT4,ECH1,SLC1A5,TALDO1,AK2,VEGFB,ACLY,NDUFAB1,CAVIN1,SLC27A1,APOE,UQCRQ,MDH2,NKIRAS1,CRAT,CPT2,TKT,REEP5,SQOR,REEP6,SAMM50,PFKFB3,SLC5A6
HALLMARK_APOPTOSIS	0.394603335369395	1.40363474411697	0.0180995475113122	0.05720823798627	0.05720823798627	NA	RHOT2,BAX,TIMP1,HSPB1,GPX4,DDIT3,PPP2R5B,CASP2,SLC20A1,RELA,IFITM3,PEA15,FDXR,H1-0,CDC25B,KRT18,BGN,BID,GPX1,BCAP31,GADD45B,PPT1,RHOB,MMP2,ENO2,BMF,IER3,BTG2,IGFBP6,CDKN1A,GSN
HALLMARK_XENOBIOTIC_METABOLISM	0.377987866269818	1.35734304230685	0.0233100233100233	0.0685588920883039	0.0685588920883039	NA	NMT1,SLC35B1,DCXR,SERTAD1,PTGES,ACP2,DDAH2,SERPINE1,DHRS1,GSS,NINJ1,ABCC2,GSTM4,IGFBP4,PMM1,SAR1B,ECH1,PTGES3,SLC1A5,TNFRSF1A,SLC12A4,FBLN1,APOE,HPRT1,ABCC3,MT2A,JUP,GCLC,BLVRB,MARCHF6,PYCR1,TKFC,PINK1,SHMT2,AP4B1,RETSAT,NQO1,ARPP19,ATOH8,HMOX1,ACOX3,MTHFD1,EPHA2,CNDP2,PGRMC1,TMBIM6,GABARAPL1
HALLMARK_PROTEIN_SECRETION	-0.425145813746057	-1.36171463652756	0.041970802919708	0.116585563665856	0.116585563665856	NA	AP3B1,DOP1A,ARFIP1,CLCN3,M6PR,NAPG,GOLGA4,ADAM10,STX7,ARFGAP3,MON2,SEC31A,DST,ARFGEF2,SGMS1,BET1,ABCA1,DNM1L,RAB9A,VAMP4,STAM,AP3S1,ARFGEF1,ZW10,VPS4B,AP2B1,PAM,RAB2A
HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.390765013406443	1.30456208555085	0.0444444444444444	0.116959064327485	0.116959064327485	NA	ARHGDIA,HRAS,GRK2,PPP1CA,SFN,STAT2,DDIT3,MKNK2,TSC2,PFN1,RAC1,AP2M1,PIN1,DUSP3,MKNK1,ECSIT,ARPC3,PIK3R3,NFKBIB,MAP2K3,AKT1,TNFRSF1A,RPS6KA1,CFL1,CDKN1A,EIF4E,CLTC,CDK4,PRKAR2A,SLC2A1,ARF1,MYD88,NGF,RIT1,CDK2,PITX2,E2F1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.327884162871658	1.21217977667864	0.0606060606060606	0.151515151515152	0.151515151515152	NA	TIMP1,MYL9,FSTL3,GPC1,TAGLN,EFEMP2,FLNA,PCOLCE,SERPINE1,BGN,COL7A1,SDC4,CRLF1,ECM1,LGALS1,IGFBP4,SERPINH1,TPM2,GADD45B,SDC1,IGFBP2,ACTA2,PDLIM4,RHOB,CAPG,TGFB1,TGFBI,MMP2,COLGALT1,PLAUR,MSX1,ENO2,MCM7,SLC6A8,FBLN1,CCN1,COL16A1,COL5A3,ANPEP,COL1A1,MMP14,THBS2,FOXC2
HALLMARK_INTERFERON_GAMMA_RESPONSE	0.323737495184629	1.18910160528853	0.080091533180778	0.174112028653865	0.174112028653865	NA	PTPN6,ZNFX1,OGFR,TAPBP,STAT2,PSME2,VAMP8,RBCK1,IRF7,IL4R,IFI35,IFITM3,VAMP5,LY6E,TRIM26,HELZ2,TOR1B,IRF9,LGALS3BP,SERPING1,MVP,SOCS3,IRF5,TNFAIP2,CDKN1A,UBE2L6,SECTM1,ISG15,MT2A,SLC25A28,ISOC1,CD40,SAMHD1,PSMB8,IFI27,CD74,DHX58,MYD88
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.450362859400975	1.34050010653108	0.0775510204081633	0.174112028653865	0.174112028653865	NA	STK25,ATOX1,GPX4,G6PD,LAMTOR5,NDUFS2,PRDX1,FTL,TXNRD2,GCLC,JUNB,CDKN2D,SBNO2,ERCC2,NQO1,TXN,NDUFA6,ABCC1,PRDX6,HHEX
HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.47374877225715	1.36388556755753	0.0761316872427984	0.174112028653865	0.174112028653865	NA	JAG2,KAT2A,TP53,CSNK1E,FRAT1,NCSTN,DLL1,HDAC11,NOTCH1,MAML1,ADAM17,DVL2,TCF7
HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.395647492615775	1.25967698633843	0.106837606837607	0.222578347578348	0.222578347578348	NA	MVK,ATF5,PCYT2,S100A11,TM7SF2,ABCA2,ACSS2,ECH1,FASN,PLAUR,ACAT2,ETHE1,ACTG1,CXCL16,SCD,ANXA13,GUSB,HSD17B7,CD9,STX5,DHCR7,FDFT1
HALLMARK_E2F_TARGETS	-0.3235351060416	-1.15812613974002	0.134380453752181	0.258423949523426	0.258423949523426	NA	SMC6,SMC3,RFC1,PDS5B,NASP,ING3,STAG1,LBR,BRMS1L,CCP110,CBX5,POLD3,PRIM2,BARD1,HMMR,SMC4,BRCA2,MRE11,BUB1B,MCM6,DUT,PRKDC,ASF1A,NUP153,CENPE,NUP205,ORC2,NOP56,RFC3,ZW10,NAA38,RPA1,POLD1,USP1,MMS22L,CHEK1,CCNB2,TMPO,DLGAP5,RAD51AP1
HALLMARK_PEROXISOME	0.355392809050901	1.18703137417244	0.12987012987013	0.258423949523426	0.258423949523426	NA	FIS1,HRAS,CTBP1,ACAA1,HSD3B7,PEX6,SLC25A19,HSD11B2,PRDX1,DHCR24,CNBP,DLG4,HMGCL,ECH1,MVP,PEX11B,ABCB9,CRAT,YWHAH,ISOC1
HALLMARK_MYC_TARGETS_V2	0.397298453037915	1.21440522770328	0.157563025210084	0.291783380018674	0.291783380018674	NA	TCOF1,TBRG4,IMP4,PHB1,MAP3K6,MYBBP1A,AIMP2,GRWD1,RABEPK,PPRC1,UNG,PA2G4,SRM,NOP16,SLC29A2,PLK1,FARSA,WDR74,CDK4
HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.306559128292635	1.12471928647485	0.16743119266055	0.298984272608126	0.298984272608126	NA	BCL3,EHD1,SPHK1,IER2,RELA,PER1,ZC3H12A,SERPINE1,NINJ1,SDC4,ACKR3,GADD45B,NFKB2,KLF6,RHOB,FOSL1,BHLHE40,MAP2K3,DUSP1,TGIF1,PLAUR,TRIP10,DUSP5,EFNA1,IER3,SOCS3,IER5,BTG2,TNFAIP2,CDKN1A,CCN1,RELB,FOSL2,LITAF,PLAU,JUNB,B4GALT1,KLF2,CEBPB,PFKFB3,TNIP1,NR4A1,DRAM1,TUBB2A,SLC2A3,EIF1,HES1,PHLDA2,PLK2,CXCL1,GFPT2
HALLMARK_MTORC1_SIGNALING	0.30024297492749	1.10946898526079	0.211009174311927	0.36380892122746	0.36380892122746	NA	NMT1,SLC37A4,SDF2L1,DDX39A,PFKL,SEC11A,DDIT3,RPN1,NUPR1,G6PD,HMBS,FDXR,YKT6,TM7SF2,PSME3,PSMC6,TOMM40,PRDX1,DHCR24,SERPINH1,ATP5MC1,NHERF1,UNG,PIK3R3,CCNF,NFKBIB,BHLHE40,MAP2K3,SLC1A5,TUBA4A,SLC7A11,ACLY,PLK1,PPIA,BTG2,HPRT1,CDKN1A,SCD,PSMC4,CCT6A,GCLC,PSMD13,PSMB5,GLA,PSMC2,SLC2A1,TUBG1,DDIT4,SLC2A3,CD9,RIT1,ARPC5L,CYB5B,GOT1,SSR1,LDHA,DHCR7,SLC1A4
HALLMARK_IL2_STAT5_SIGNALING	0.296037302608551	1.08302306177032	0.248847926267281	0.40915559772296	0.40915559772296	NA	AGER,GPX4,SYNGR2,CTSZ,IL4R,IFITM3,ENO3,PTH1R,TNFRSF18,ECM1,RNH1,CKAP4,PRAF2,GADD45B,KLF6,CCR4,RHOB,ST3GAL4,COL6A1,CAPG,BHLHE40,SLC29A2,SLC1A5,DCPS,NCS1,RGS16,PLEC,CD81,FURIN,P2RX4,AHNAK,GLIPR2,MAPKAPK2,IKZF4,MYO1C,TNFRSF1B,CYFIP1,SLC2A3,NDRG1,CISH,ITGAE
HALLMARK_SPERMATOGENESIS	-0.35185014217253	-1.11615351041556	0.253676470588235	0.40915559772296	0.40915559772296	NA	CCT6B,PIAS2,SPATA6,STAM2,NPHP1,HSPA4L,IFT88,MLLT10,ARL4A,GRM8,DBF4,CCNB2,GMCL1,CAMK4,BRAF,TLE4,MAP7,PACRG,NEK2,CLGN,SYCP1,IP6K1,SNAP91,ART3,TTK,CLPB,IDE,TOPBP1,NEFH
HALLMARK_HEDGEHOG_SIGNALING	-0.432284948407157	-1.14826033278398	0.26232741617357	0.409886587771203	0.409886587771203	NA	RASA1,CDK6,SCG2,LDB1,PTCH1,NRP2
HALLMARK_APICAL_SURFACE	0.371542367910616	1.06964134369171	0.323045267489712	0.489462526499564	0.489462526499564	NA	HSPB1,EPHB4,TMEM8B,FLOT2,PLAUR,LYPD3,B4GALT1,RTN4RL1,MDGA1,GSTM3,NCOA6,THY1,CROCC
HALLMARK_ANGIOGENESIS	0.396220211646549	1.07563337777654	0.35625	0.523897058823529	0.523897058823529	NA	TIMP1,JAG2,MSX1,S100A4,LRPAP1
HALLMARK_INTERFERON_ALPHA_RESPONSE	0.307625406573443	1.027300401946	0.373101952277657	0.533002788968082	0.533002788968082	NA	MVB12A,OGFR,UBA7,STAT2,PSME2,IRF7,IL4R,IFI35,IFITM3,LY6E,TRIM26,HELZ2,IRF9,LGALS3BP,CNP,UBE2L6,ISG15,SLC25A28,PSMB8,IFI27,CD74,DHX58
HALLMARK_INFLAMMATORY_RESPONSE	0.281021456269902	1.01771364998875	0.422273781902552	0.586491363753545	0.586491363753545	NA	ADRM1,STAB1,TIMP1,TAPBP,RHOG,SCN1B,SPHK1,IRF7,RELA,IL4R,LY6E,SERPINE1,P2RY2,KLF6,PLAUR,AXL,RGS16,BTG2,P2RX4,CDKN1A,PTGIR,CSF3R,MMP14,ACVR1B,SLC31A2,GABBR1,CD40,CD82,ADM,TNFRSF1B,NDP
HALLMARK_NOTCH_SIGNALING	0.354234115173833	0.983426750412638	0.470225872689938	0.635440368499917	0.635440368499917	NA	NOTCH3,DTX2,KAT2A,DLL1,LFNG,ARRB1,NOTCH1,HES1,SKP1,HEYL
HALLMARK_FATTY_ACID_METABOLISM	0.271145695703885	0.954945743681517	0.552572706935123	0.690715883668904	0.690715883668904	NA	ACADVL,NCAPH2,ACAA1,PDHA1,D2HGDH,ERP29,ACADS,IDH3B,ENO3,UROD,GRHPR,DHCR24,GSTZ1,LGALS1,IDH3G,HMGCL,ALAD,PCBD1,HCCS,ECHS1,ECH1,FASN,ENO2,ACAT2,SLC22A5,UBE2L6,IL4I1,MDH2,CPT1A,CRAT,CPT2,YWHAH,ACSS1,REEP6,HSD17B7,HSD17B10,CBR3,SMS,AOC3,LDHA,GLUL,S100A10,RETSAT,NTHL1,HADHB,TP53INP2,HSP90AA1,METAP1,H2AZ1,PRDX6,FH,GABARAPL1,BLVRA,PPARA
HALLMARK_KRAS_SIGNALING_DN	0.281830698780097	0.969642436283582	0.529411764705882	0.690715883668904	0.690715883668904	NA	PDK2,CCDC106,IDUA,HSD11B2,SPHK2,FGFR3,SLC25A23,NRIP2,IGFBP2,CLSTN3,GP2,GAMT,MYO15A,RGS11,BTG2,LYPD3,LFNG,KRT5,ADRA2C,KCNMB1,GPRC5C,CELSR2,TFCP2L1,COPZ2,EFHD1,CLDN8
HALLMARK_MYC_TARGETS_V1	0.260073273221861	0.961032412513886	0.543577981651376	0.690715883668904	0.690715883668904	NA	UBE2L3,SNRPA,POLE3,PHB1,PSMD8,EIF4H,RPL18,SRSF2,AIMP2,RNPS1,POLD2,IMPDH2,PSMC6,PRPF31,MRPS18B,LSM2,RPLP0,CNBP,TUFM,PWP1,PSMD3,EIF3B,TRIM28,RPS5,PA2G4,SRM,RACK1,NOP16,PTGES3,NHP2,NDUFAB1,HNRNPA2B1,RUVBL2,GOT2,MCM7,ERH,PPIA,CCT7,HPRT1,RPS3,SNRPD2,EIF4E,PSMC4,SNRPD1,PSMD7,PCBP1,CDK4
HALLMARK_TGF_BETA_SIGNALING	0.310611548578805	0.935205835939409	0.59830866807611	0.729644717165988	0.729644717165988	NA	PPP1CA,SLC20A1,RHOA,SERPINE1,TGFB1,HDAC1,TGIF1,FURIN,ID1,JUNB
HALLMARK_COMPLEMENT	0.258431839927708	0.940492564819528	0.627039627039627	0.746475746475746	0.746475746475746	NA	SIRT6,ATOX1,TIMP1,PPP4C,RHOG,EHD1,STX4,S100A13,IRF7,CALM3,PFN1,SERPINE1,PRKCD,C3,GNAI2,MSRB1,CTSB,MMP15,PLAUR,SERPING1,FCER1G,DUSP5,SRC,CSRP1
HALLMARK_IL6_JAK_STAT3_SIGNALING	0.278750695689363	0.897706135637968	0.686147186147186	0.797845565287426	0.797845565287426	NA	TYK2,STAT2,ACVRL1,IL4R,BAK1,IL17RA,LTBR,TGFB1,IRF9,TNFRSF1A,HAX1,SOCS3,CSF3R,PLA2G2A,ACVR1B,TNFRSF1B,MYD88,CD9,CXCL1,LTB,HMOX1,CD14,SOCS1
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.266276436831133	0.901003228624635	0.706818181818182	0.803202479338843	0.803202479338843	NA	ARFGAP1,WFS1,ATF4,CXXC1,PREB,SEC11A,YIF1A,SLC30A5,RPS14,ERN1,EEF2,BANF1,ZBTB17,EXOSC4,IMP3,H2AX,SPCS3,NHP2,POP4,LSM4,EIF4E,STC2,CEBPB,DDIT4,GEMIN4,SRPRA,TUBB2A,NPM1,HERPUD1,WIPI1,SSR1,SLC1A4,KHSRP
HALLMARK_BILE_ACID_METABOLISM	-0.269951802364506	-0.857505832443041	0.756007393715342	0.838654099523665	0.838654099523665	NA	PNPLA8,HSD17B4,PEX7,PEX13,ABCA1,ABCA6,CYP39A1,PEX1,SLCO1A2,ABCA9,ABCD3,EFHC1,ABCD2,SULT1B1,NEDD4,CYP7B1,ABCA5,SCP2,NR3C2,GNPAT
HALLMARK_HEME_METABOLISM	0.247443430889275	0.900503231451267	0.771561771561772	0.838654099523665	0.838654099523665	NA	BSG,MARCHF2,PIGQ,UCP2,RNF123,PPOX,PPP2R5B,TMEM9B,HMBS,H1-0,UROD,C3,GDE1,SLC10A3,SLC6A9,ALAD,HTRA2,MAP2K3,GLRX5,CTSB,SLC7A11,SLC66A2,SELENBP1,P4HA2,KHNYN,SIDT2,SLC6A8,BTG2,HTATIP2,HAGH,GCLC,ADIPOR1,ACKR1,SLC30A10,BLVRB,LRP10,SLC2A1
HALLMARK_ALLOGRAFT_REJECTION	-0.215513692016753	-0.752439260786652	0.980599647266314	0.992957746478873	0.992957746478873	NA	RPS3A,MTIF2,GALNT1,RARS1,ACVR2A,ABCE1,UBE2D1,TLR2,BCL10,ABI1,IFNGR1,EIF4G3,NCK1,EIF3A,HDAC9,APBB1,IL7,CTSS,IGSF6,IRF8,JAK2,CD80,PTPRC,FAS,MAP3K7,GBP2
HALLMARK_ANDROGEN_RESPONSE	0.2141086429281	0.722064342977044	0.982378854625551	0.992957746478873	0.992957746478873	NA	UBE2I,ADRM1,SRF,H1-0,CAMKK2,KRT8,DHCR24,PA2G4,KRT19,SPCS3,AKT1
HALLMARK_KRAS_SIGNALING_UP	-0.215327494342016	-0.755931444320824	0.992957746478873	0.992957746478873	0.992957746478873	NA	ZNF277,NIN,CDADC1,TPH1,PTCD2,USP12,TOR1AIP2,AMMECR1,PRKG2,HDAC9,CCSER2,BTBD3,PTBP2,ITGBL1,CTSS,RABGAP1L,ETV1,IRF8,FGF9,ATG10,EVI5,PLEK2,MAP7,EPB41L3,SPARCL1,MMD,ABCB1,CAB39L,ETS1,GUCY1A1,SNAP91,SDCCAG8,SOX9,FBXO4,IL7R,MTMR10,CFH,CA2,ZNF639,IL1RL2,NRP1,DOCK2,GABRA3,SNAP25,AVL9
HALLMARK_PANCREAS_BETA_CELLS	-0.270523195745277	-0.636028201052027	0.944773175542406	0.992957746478873	0.992957746478873	NA	ELP4
