NAME	TITLE	SCORE	
UBE2M		16.99125	
DCAF8		16.853638	
GPS1		16.718863	
SIGIRR		16.679817	
SLC25A39		16.616596	
PPP1CA		16.51529	
PRXL2B		16.513655	
ZNF358		16.506767	
SH3TC1		16.388863	
RNPEPL1		16.385218	
MCRS1		16.273506	
RBBP8NL		16.246256	
STXBP2		16.191715	
KMT5C		16.18568	
ANO8		16.174269	
TEPSIN		16.163954	
ABTB1		16.134697	
SBF1		16.084646	
RBM42		16.081013	
TAFAZZIN		16.06251	
STUB1		16.060186	
GIPC3		16.052187	
MVB12A		15.9665365	
VPS28		15.773207	
TTLL3		15.726408	
METAP2		15.701111	
SFN		15.694432	
MYL5		15.6584	
TRIM56		15.590938	
PCED1A		15.589012	
TMEM86B		15.572264	
PPP1R9B		15.569151	
OGFR		15.554453	
BAX		15.553942	
DPF2		15.5515785	
STK36		15.540007	
EME2		15.4989805	
SLC26A6		15.477163	
RABL6		15.463226	
ATG4B		15.457198	
ZNF557		15.447444	
ELMO3		15.364646	
FBRSL1		15.35495	
MAPKBP1		15.332668	
CACTIN		15.315143	
ZNF579		15.308062	
ZMIZ2		15.273777	
GIGYF1		15.23943	
RFX1		15.213151	
RN7SL832P		15.193113	
NACC1		15.170006	
ISOC2		15.159243	
SLC25A45		15.147966	
MRPL55		15.135559	
PSMG3		15.13438	
HGS		15.126728	
ACTB		15.110843	
ASB1		15.094647	
UNC45A		15.082162	
RPL32P3		15.023574	
HEMK1		15.012996	
GPSM3		15.004289	
AMDHD2		14.994845	
SLC25A11		14.962382	
PANK2		14.951331	
CHMP1A		14.93798	
TMEM127		14.918166	
E2F4		14.874913	
MARCHF2		14.872064	
QARS1		14.8566265	
IPO13		14.85328	
LZTR1		14.832834	
POLM		14.806046	
CNPY4		14.790575	
LAMA5		14.7843485	
SPATA20		14.755564	
UQCRC1		14.744343	
ELOF1		14.686908	
GALNS		14.643061	
MVK		14.55812	
KIAA0930		14.522873	
VAT1		14.522182	
ITPA		14.517674	
HSF4		14.512745	
HGH1		14.497589	
C11orf68		14.496629	
ZNF763		14.495727	
C19orf47		14.48209	
RIN1		14.477895	
SGSH		14.460514	
EIF3G		14.443935	
PABPC1L		14.409616	
DNAJB2		14.405406	
PTRH1		14.381145	
EIF3I		14.3700285	
GAS2L1		14.362634	
HECTD3		14.333569	
MPV17		14.329034	
INPPL1		14.328507	
YPEL3		14.314853	
AGER		14.3118105	
WHR1		14.301946	
RABGGTA		14.290024	
EEF1DP1		14.27151	
SNRNP70		14.23254	
MT-ND4		14.207988	
ULK3		14.207751	
NFATC4		14.207628	
KLC2		14.171908	
CTSA		14.126449	
CTBP1		14.095496	
MT-ND2		14.084237	
EDF1		14.069418	
SIRT7		14.029369	
THAP3		14.013444	
TPSB2		14.009734	
CCDC120		14.002844	
MAN2B2		13.9974165	
FASTK		13.9823065	
TIMM13		13.970473	
ZNF205		13.970088	
CARHSP1		13.9636965	
EEF1DP2		13.960729	
MFSD5		13.9503355	
ELOVL1		13.91374	
COASY		13.886602	
WFS1		13.882123	
PIGQ		13.843526	
RUSC1		13.840722	
ZFYVE19		13.836161	
AP1G2		13.836142	
INTS5		13.804666	
SNRPA		13.804419	
REX1BD		13.78082	
RBMX2		13.741257	
ATPAF2		13.736788	
EML3		13.729103	
NPIPP1		13.71613	
MRGBP		13.710152	
TMEM18		13.704247	
ZNF316		13.65565	
GUK1		13.63492	
IMPDH1		13.63024	
ULK1		13.629254	
ACTMAP		13.625294	
CHST12		13.612999	
SNX11		13.602011	
DPP9		13.57373	
ADRM1		13.559933	
TBCB		13.559912	
BAP1		13.551316	
RNF208		13.538706	
SLC37A4		13.522476	
ATF4		13.501132	
TSPAN17		13.4962225	
TMEM138		13.4786415	
RMDN3		13.459439	
ATOX1		13.415528	
RRAS		13.414288	
NUCB1		13.374322	
STRIP1		13.339423	
SNHG11		13.3135805	
SH3GLB2		13.310856	
ALKBH4		13.287862	
FBXL15		13.278858	
ATP6V0B		13.274442	
STAB1		13.239569	
LINC00674		13.223648	
UPF3B		13.220077	
GIT1		13.216167	
INAFM1		13.2105465	
AGPAT1		13.203776	
TIMP1		13.198575	
RAB5B		13.197366	
ENDOV		13.195786	
KDELR1		13.194525	
INHA		13.185998	
SFXN4		13.176557	
ACADVL		13.176298	
PPDPF		13.133501	
ENDOG		13.12887	
PPP1R12C		13.122225	
LMBR1L		13.095962	
THOP1		13.095957	
APBB3		13.084437	
LYPLA2		13.0771055	
CNOT11		13.067268	
C1orf35		13.06258	
POLR2J		13.028197	
ARMC5		13.025446	
IL11RA		13.010671	
MYL9		13.010298	
MT-ND1		13.009136	
CDK16		13.004809	
UBA7		12.983839	
DRG2		12.980561	
EMC9		12.963627	
RAB11B		12.941647	
PIP4P1		12.924719	
HOOK2		12.921615	
FBXW5		12.916168	
SAMD1		12.906029	
LNC-WAL		12.896953	
AP3S2		12.894568	
TMEM198B		12.871643	
SPPL2B		12.870876	
COPRS		12.8633375	
THAP7		12.861641	
SKIC2		12.837822	
RAB11B-AS1		12.829149	
CSK		12.815222	
PTOV1		12.807464	
RPL36		12.756063	
SLC2A8		12.73283	
PEX16		12.7277975	
GGA1		12.713029	
GLE1		12.707627	
FBXO44		12.672599	
NCAPH2		12.6593075	
POLE3		12.656117	
ATF5		12.655628	
MTATP6P1		12.642385	
RTL8C		12.640805	
TCEA2		12.637322	
GPATCH3		12.635119	
NPRL2		12.634348	
TMEM185B		12.588796	
RPS6KB2		12.564951	
GTPBP3		12.558526	
MRPL27		12.555407	
OGG1		12.555096	
CXXC1		12.549624	
SREK1IP1P1		12.547679	
ZNF593		12.538962	
ELP6		12.52873	
MRPS2		12.501666	
ESYT1		12.497305	
PRKACA		12.476272	
CNN1		12.450505	
POLR2H		12.44963	
SAC3D1		12.448033	
FLOT1		12.443266	
FGFRL1		12.421945	
MED24		12.400003	
PPP1R35		12.3937645	
FZR1		12.387112	
PRELID1		12.380837	
NEK8		12.378515	
RNF25		12.378394	
DUS3L		12.374502	
CCDC142		12.360059	
TMEM106A		12.33973	
UCP2		12.33901	
NOTCH3		12.336985	
HYI		12.311429	
CLDN15		12.306201	
NISCH		12.279481	
MED22		12.268681	
SDF2L1		12.256581	
ACBD4		12.253614	
ACAA1		12.248615	
ZNF324		12.246454	
TYMP		12.241981	
STING1		12.221479	
CHID1		12.208304	
A1BG-AS1		12.207228	
FHOD1		12.1965275	
SF1-DT		12.173586	
DOT1L		12.165361	
ZMYND19		12.157003	
RABAC1		12.156112	
PPP4C		12.143385	
LIN7B		12.1431265	
BCL3		12.140379	
TOR2A		12.114307	
PPP1R16A		12.074531	
NAPRT		12.053191	
TAPBP		12.029675	
FAM53C		12.022788	
IFT27		12.019316	
MOSPD3		12.0190735	
TMEM179B		12.016684	
SLC25A1		12.013199	
RITA1		12.000363	
PLPPR2		11.997417	
SF3A2		11.991857	
TAGLN2		11.967984	
LINC02604		11.952885	
IQCC		11.951827	
METTL17		11.950249	
FAAP20		11.947352	
RHBDF1		11.9295025	
PDK2		11.926984	
OSBPL7		11.912858	
RNF187		11.900464	
TIMM22		11.894092	
SDR39U1		11.887438	
APOL2		11.872408	
PTPN23		11.870621	
SIRT5		11.866497	
NCBP2AS2		11.864375	
LRRC47		11.856759	
RHOG		11.843563	
ZFTRAF1		11.819269	
STX10		11.7968855	
STRN4		11.793913	
TBXA2R		11.746982	
SETD1B		11.744191	
DDX39A		11.727517	
CIB1		11.715286	
ZNF672		11.713418	
RPUSD1		11.697179	
TXN2		11.696423	
HSPB1		11.680801	
VASP		11.677659	
SLC35B1		11.675348	
TBRG4		11.6662035	
SORBS3		11.659189	
UCKL1		11.658346	
SRRT		11.624125	
SLC2A4RG		11.609952	
RPS6KA4		11.604922	
ATP5MC2		11.591508	
TXNDC15		11.590663	
CDC37		11.586517	
UCK1		11.583106	
EHD1		11.571764	
AFG3L1P		11.568185	
POMT1		11.560403	
DCXR		11.555314	
STAT6		11.546166	
CHTF18		11.5339365	
CYB5R1		11.533543	
PROSER3		11.524844	
UFD1		11.524086	
PRPF6		11.520542	
HMG20B		11.517327	
ATP6AP1-DT		11.5102415	
TECRP1		11.499372	
HSD3B7		11.489732	
ABT1		11.48181	
KLHL17		11.47675	
TMEM184B		11.471786	
PAQR7		11.4714	
VCPKMT		11.448835	
MARVELD1		11.413662	
SMPD4		11.407835	
YIPF3		11.405529	
MRPS26		11.402839	
TRMT2A		11.397697	
GMPPB		11.378983	
KLHDC8B		11.37769	
ZBTB48		11.371482	
ATP5ME		11.365247	
MBOAT7		11.363157	
MEPCE		11.3542185	
VPS51		11.353653	
KIF19BP		11.348354	
KXD1		11.328591	
FOXRED1		11.314357	
SHISA5		11.310867	
RTCA		11.300381	
SERTAD1		11.291009	
GHDC		11.288281	
MMAB		11.282283	
SLX9		11.279713	
NPEPL1		11.265478	
MBD6		11.251971	
RPS9		11.245625	
PSMC5		11.243513	
LAMB2		11.241802	
PHLDA3		11.2317915	
IMP4		11.220126	
UQCC3		11.21283	
GLMP		11.20988	
TELO2		11.19381	
ARHGEF10L		11.175905	
PTGES		11.171837	
PCYT2		11.170411	
CTTN		11.1703415	
TOX4		11.165047	
TMEM161A		11.1561365	
CBY1		11.1488	
MRPL45		11.143621	
GPX4		11.137512	
RECQL4		11.128241	
PREB		11.117639	
SELENOM		11.105122	
SARS2		11.101058	
DYNLRB1		11.090994	
HR		11.088205	
MAX-AS1		11.07039	
ZFYVE27		11.066455	
PITHD1		11.049789	
PHB1		11.045656	
CDK10		11.030074	
TECPR1		11.026613	
PLCD1		11.011926	
MT-CO2		10.999202	
PSME2P6		10.997121	
TFPT		10.983849	
TMEM54		10.981122	
DAGLB		10.979071	
DRAP1		10.961774	
ZNF787		10.957418	
RNF123		10.956966	
CACFD1		10.956287	
CCDC106		10.950764	
DGCR6L		10.949	
B4GALT2		10.937038	
CHPF		10.932595	
UBXN6		10.931649	
TBCC		10.930759	
UBC		10.928529	
ELAC2		10.923855	
ACP2		10.922233	
MAP3K6		10.91164	
TBC1D13		10.910583	
DELE1		10.9028015	
CD2BP2		10.899426	
FAM32A		10.880489	
JMJD8		10.876879	
SMIM29		10.866878	
LUC7L2		10.863974	
CAPN1		10.861023	
APOL1		10.848904	
DUS1L		10.846374	
EEF1D		10.84143	
MAF1		10.837422	
SYNGR2		10.82349	
LYL1		10.819976	
TYK2		10.819849	
LMF2		10.819391	
DGAT1		10.805306	
NRM		10.802475	
RPL27A		10.802317	
ADAP1		10.796251	
TRAPPC2L		10.795258	
PCSK4		10.789304	
PFKL		10.778567	
SEMA3F-AS1		10.77375	
ELOB		10.767321	
RASSF7		10.763273	
CD151		10.760677	
TARBP2		10.756305	
SIN3B		10.75286	
OXLD1		10.729932	
NCDN		10.716677	
CNKSR1		10.712221	
C2CD2L		10.693592	
CYBC1		10.671158	
R3HDM4		10.666886	
MED16		10.64899	
LMAN2		10.648901	
CIC		10.647016	
TBCE		10.641187	
DVL1		10.631934	
PIGH		10.6288	
MAPK8IP3		10.62467	
SEC11A		10.621241	
MRPL4		10.619755	
AKIP1		10.609752	
FSTL3		10.608582	
PKM		10.603218	
MLST8		10.596749	
SLC39A13		10.595252	
DENND6B		10.589014	
RPUSD2		10.586873	
LRRC14		10.584537	
SSU72		10.5809145	
STAT2		10.56625	
CLCN7		10.565761	
HDHD2		10.564967	
AP4M1		10.558656	
ABHD17A		10.549724	
IFRD2		10.548976	
HDGFL2		10.544136	
MIR1244-2		10.539073	
SLC26A11		10.527675	
GCN1		10.519633	
NME3		10.505467	
VPS4A		10.49311	
MICAL1		10.465815	
PKP3		10.465071	
MTG1		10.460273	
PSME2		10.454961	
RSAD1		10.445907	
COMMD4		10.442584	
PDZD11		10.441333	
TRAPPC6A		10.438597	
SH3GL1		10.428875	
TMEM143		10.414153	
DDAH2		10.3987055	
LMNTD2-AS1		10.376753	
GPC1		10.363837	
PRKD2		10.36308	
FOXK1		10.351554	
TIMM44		10.341831	
NDUFAF1		10.328813	
DDIT3		10.30548	
PIDD1		10.288908	
GPSM1		10.288458	
COPZ1		10.269665	
DHDDS-AS1		10.267092	
TMEM248		10.266334	
PSMD8		10.26584	
TAGLN		10.258028	
PPOX		10.257779	
WDR6		10.247054	
PPP2R5B		10.244278	
PIH1D1		10.221181	
ACVRL1		10.217963	
UBA1		10.21714	
HPS1		10.202595	
GDPD3		10.202041	
RHBDF2		10.1933975	
CAPN15		10.192268	
RPN1		10.191544	
TUBB4B		10.179427	
SRF		10.169616	
PNISR		10.161586	
SERTAD3		10.159393	
STX4		10.139203	
POMGNT1		10.123218	
JAG2		10.12203	
CDC34		10.120184	
RAB24		10.118588	
SPEG		10.113882	
CIRBP		10.102833	
NDRG3		10.102724	
EIF5P1		10.097649	
RNF126		10.091656	
ZBTB9		10.079854	
ORAI1		10.077462	
ZDHHC8		10.069539	
ASB6		10.06919	
MYDGF		10.067423	
POLR2L		10.062767	
DNPEP		10.055209	
CLEC11A		10.052169	
RHOC		10.031672	
SLC27A3		10.013808	
CASP2		10.005503	
CTSZ		10.005274	
U2AF2		9.995218	
EIF4H		9.993402	
RPL18		9.986795	
VAMP8		9.983906	
SPSB2		9.973672	
POLR2E		9.970457	
LINC02977		9.967013	
EMC10		9.963608	
SHARPIN		9.963521	
RBCK1		9.962911	
AMN1-AS1		9.961401	
STK35		9.952419	
TMEM120A		9.949012	
CORO1B		9.946527	
MKNK2		9.942771	
DDX55		9.941109	
CLUH		9.940904	
SCAMP3		9.938709	
ATP6V0E2		9.937248	
CCDC85B		9.935417	
TMEM134		9.927908	
SPAG7		9.909732	
PLXNA3		9.891818	
SELENOW		9.879929	
PLEKHN1		9.87465	
SLC39A4		9.873365	
TMEM104		9.871918	
PKD1P6		9.870107	
TSC22D4		9.87006	
SPRYD4		9.857558	
MKS1		9.852602	
TANGO2		9.851253	
RPL28P5		9.851147	
CLDN14		9.841762	
SLC25A22		9.837461	
NUPR1		9.8299675	
RIC8A		9.822744	
ZNF263		9.820582	
DHRS13		9.820409	
KIF1C		9.809309	
RPL17P18		9.805154	
ZNF428		9.803558	
RETREG2		9.790734	
SCN1B		9.781925	
NT5DC2		9.770834	
MTND4P12		9.76061	
SUN1		9.755232	
HEIH		9.753672	
PDHA1		9.748601	
NBEAL2		9.746296	
SUGP2		9.741892	
DAZAP1		9.734685	
PYGO2		9.734267	
PDPK1		9.729425	
ELL		9.728504	
MPND		9.719935	
EPHB4		9.718801	
FIBP		9.714349	
AGO4		9.711637	
ETFB		9.710805	
FAHD1		9.696726	
PEBP1		9.689103	
SAMD10		9.683781	
ZNF524		9.681611	
CHRM2		9.67889	
UBA52		9.677976	
SLC50A1		9.674589	
GATD1		9.673122	
PXN		9.665938	
OTUB1		9.662955	
ISYNA1		9.661988	
HSD17B1-AS1		9.661243	
ZNF212		9.654622	
DOK4		9.653922	
CHMP2A		9.651174	
SUMF2		9.647464	
ATP6AP1		9.645526	
EML2		9.63015	
IDUA		9.62192	
SPHK1		9.618472	
IER2		9.610867	
TRMT1		9.606653	
ZBTB22		9.606578	
CHAF1A		9.59845	
SNRPB		9.597876	
S100A16		9.597041	
TMEM43		9.59105	
PELI3		9.585096	
ISLR		9.581184	
S100A13		9.573753	
TOB2P1		9.565034	
APEH		9.563516	
PPP1R7		9.559439	
GPAA1		9.5382395	
ARHGEF35		9.534336	
NUDT22		9.530194	
CPNE1		9.5271635	
ATOSB		9.523463	
SZRD1		9.517534	
CENPA		9.517156	
ACTN4		9.50948	
RPS15		9.508578	
SOX12		9.504526	
WFDC1		9.4992895	
IRF7		9.493242	
USP19		9.4901905	
KAT5		9.486087	
ALDH1B1		9.484562	
NDUFB10		9.4814415	
PLBD2		9.477957	
CEP131		9.475594	
MIR23AHG		9.475153	
GYS1		9.467841	
QTRT1		9.444179	
SRRM5		9.433853	
TRIOBP		9.432269	
C10orf95-AS1		9.423353	
DEAF1		9.415648	
ZFYVE21		9.410284	
CALM3		9.409631	
SPRED3		9.402486	
SLC20A1		9.390466	
RPL35		9.387936	
MYBBP1A		9.382849	
AIP		9.380162	
PLXNA1		9.378049	
PTDSS2		9.369319	
D2HGDH		9.368055	
DTX2		9.355848	
ESRRA		9.347505	
HEXB		9.339048	
STX5-DT		9.337791	
DDB1		9.336135	
TRABD		9.316512	
BAG6		9.313225	
PIAS4		9.303002	
DALRD3		9.298275	
HSDL1		9.296218	
TPD52L2		9.294236	
SNHG17		9.291356	
SMTN		9.2670965	
G6PD		9.261028	
KLHL26		9.259785	
SWI5		9.259567	
NT5C		9.257664	
TOR3A		9.252803	
PDLIM7		9.249523	
TSC2		9.249372	
OBSL1		9.248484	
SEMA6C		9.247567	
LRFN1		9.247038	
RELA		9.244388	
USP11		9.242008	
SLC17A9		9.24102	
LINC00486		9.235092	
COMTD1		9.232911	
SRSF2		9.228159	
RPLP0P2		9.206688	
PER1		9.205178	
ATG4D		9.204958	
TIMM17B		9.196657	
DECR2		9.194395	
CDPF1		9.193798	
BET1L		9.187532	
DNAAF10		9.1761	
PCSK7		9.174179	
G6PC3		9.166061	
SLC25A10		9.147736	
SHKBP1		9.142434	
SMPD4BP		9.138623	
JAGN1		9.136743	
KCTD2		9.136269	
REC8		9.13312	
PNPLA6		9.102791	
C19orf12		9.101591	
PSAP		9.084781	
ADAM15		9.077168	
RPL35P5		9.074373	
PFKFB4		9.073704	
PPM1F		9.071014	
IL4R		9.059806	
FKBP1C		9.056623	
PUSL1		9.056206	
ZFPL1		9.052531	
PFN1		9.049243	
IFI35		9.048238	
DYNLL2		9.0366535	
SLC15A3		9.034431	
IFITM3		9.029202	
GFER		9.028879	
SURF2		9.021814	
AURKAIP1		9.01819	
PRSS8		9.017445	
NRSN2		9.009699	
RAD51-AS1		9.009223	
RPS15P4		9.009014	
OTUD5		9.008778	
RPAIN		9.004187	
CAVIN3		8.997596	
C1orf122		8.989429	
TEDC1		8.986262	
KDM5C		8.982482	
SYVN1		8.97265	
MFSD10		8.970633	
LDB3		8.970241	
AGTRAP		8.96468	
CEP170B		8.961748	
TNK1		8.960994	
GASAL1		8.960351	
ERP29		8.959902	
ACADS		8.95431	
PATZ1		8.950087	
RXRA		8.947196	
DXO		8.945811	
PCIF1		8.932822	
HARBI1		8.931605	
PEA15		8.928885	
B4GAT1		8.925776	
TRIM65		8.920304	
IDH3B		8.916745	
EXOSC6		8.913135	
CORO6		8.906564	
CASTOR2		8.9036455	
ZFAND2A		8.899754	
FAM219B		8.898869	
SNAPC2		8.898706	
DMPK		8.888571	
ATG16L2		8.878288	
PNLIPRP3		8.877826	
MGAT4B		8.874634	
SLC16A3		8.86433	
NOP53		8.847467	
SNX17		8.841107	
MIGA2		8.838734	
TMEM9B		8.829574	
DDX41		8.829298	
SIX5		8.82889	
NDUFB11		8.828035	
B4GALT7		8.817643	
CRIP2		8.810534	
PIP5KL1		8.801391	
VAMP5		8.796662	
BCS1L		8.77919	
MPDU1		8.77385	
ZC3H12A		8.772095	
NDUFV1		8.761114	
GET3		8.760362	
WFDC3		8.759478	
TRIM41		8.758372	
HMBS		8.757935	
PRICKLE3		8.75602	
TYROBP		8.746657	
DLX3		8.745914	
NAPEPLD		8.742886	
SNRNP200		8.730629	
GRN		8.728997	
TIGD1		8.728817	
RUNDC1		8.726173	
ICAM3		8.72519	
EFEMP2		8.723974	
LINC02481		8.699871	
AP1M2		8.699817	
ROM1		8.699471	
TRIM11		8.696761	
ZNF213		8.696239	
BAK1		8.694027	
JMJD4		8.683171	
PHPT1		8.680242	
KCTD17		8.666854	
TBRG1		8.660886	
RIOX1		8.656326	
PLEKHJ1		8.654583	
FDXR		8.652257	
ZNF565		8.65048	
FLNA		8.650276	
TMSB4X		8.646465	
PRMT5		8.641354	
SLC49A3		8.640534	
PRPF19		8.6379	
GSDMD		8.635207	
SYDE1		8.634753	
NR2F6		8.631132	
DGKQ		8.629754	
H6PD		8.628875	
MT-CYB		8.627343	
MCRIP2		8.62414	
UBL5		8.618109	
IGSF9		8.6166	
CYB561		8.596204	
LPAR2		8.58985	
CRACR2B		8.589834	
MOGS		8.589516	
PLP2		8.588637	
LIMS2		8.588245	
CTDSP1		8.586199	
RPL8		8.58225	
THYN1		8.580266	
SLC25A35		8.579839	
ZNRD2		8.579359	
CAMSAP3		8.576469	
SMPD1		8.57464	
ARVCF		8.568776	
LY6E		8.567888	
AK1		8.567135	
CRELD2		8.566463	
ADAM8		8.55821	
CDK2AP2		8.543678	
NELFA		8.541245	
MAVS		8.5368185	
S100A11		8.531091	
CREB3		8.530283	
RBM25		8.526097	
RRP1		8.523356	
PCBP4		8.517396	
FBXL12		8.5170355	
NDUFA3		8.509719	
PEX10		8.500813	
RAC1		8.498385	
SYNGR1		8.490641	
AGBL5		8.490155	
ADGRL1		8.476855	
PEX6		8.465119	
FRMD8		8.46294	
SYNE4		8.4597025	
H1-0		8.446926	
BORCS6		8.4452505	
LDLRAP1		8.443218	
VPS25		8.442783	
PPP2R5D		8.434004	
MTFMT		8.4330015	
WBP1L		8.429606	
EIF1AD		8.429538	
SLC25A19		8.415704	
PPP6R1		8.414172	
PRMT1		8.411461	
WBP2		8.408052	
MATCAP1		8.40689	
VWA1		8.406509	
GMEB2		8.40484	
SLC29A1		8.39425	
MEN1		8.392427	
RHOA		8.39234	
SIVA1		8.390605	
NABP2		8.390154	
CDC25B		8.389906	
AP2M1		8.381596	
LAMTOR5		8.376615	
MAN2A2		8.37148	
POLDIP3		8.370342	
PIN1		8.359646	
DEDD2		8.358934	
PCOLCE		8.358599	
CENPBD1P		8.358003	
C8orf58		8.355497	
RHPN1		8.352819	
EIF3K		8.334418	
CAMKK2		8.33001	
MLLT1		8.329737	
TOP1MT		8.329005	
YIF1A		8.328242	
KRT18		8.3254595	
HOXD9		8.325314	
ALG3		8.316745	
LIG1		8.304352	
GAA		8.302484	
ARSA		8.298376	
SERPINE1		8.297066	
HDAC7		8.290685	
TUBBP1		8.289548	
AP5S1		8.286439	
MT-ATP6		8.282336	
KRBA1		8.282135	
DHRS1		8.282127	
FBXW9		8.276793	
GSS		8.275795	
MFSD11		8.267302	
LRR1		8.262873	
PTBP1		8.257933	
FLYWCH1		8.254809	
GTF2IP14		8.248801	
ARHGAP27P1-BPTFP1-KPNA2P3		8.245878	
FAM3A		8.24276	
WDR90		8.242052	
VPS52		8.241843	
NDUFS2		8.241819	
PRKCD		8.238378	
PGGHG		8.233356	
NINJ1		8.221512	
ESRP2		8.216719	
CD63		8.213229	
PPP6C		8.207528	
PLK3		8.197429	
AAMP		8.1905155	
KRTCAP2P1		8.190017	
NAT9		8.18409	
NOSIP		8.183235	
ZBTB42		8.175552	
CLASRP		8.169737	
ABCC2		8.165947	
CTU2		8.156962	
BRI3		8.151449	
AIMP2		8.148072	
HSD11B2		8.147976	
TRAPPC4		8.142218	
RNF167		8.134829	
H1-10		8.127712	
GPR20		8.127192	
SERHL		8.121515	
YKT6		8.121491	
TPSAB1		8.119932	
PLXNB2		8.117126	
CRY2		8.110045	
EXOC3L4		8.10742	
DDOST		8.107147	
ATG2A		8.102459	
UBOX5		8.100475	
MT-ND3		8.091737	
NUPR2P1		8.091604	
RGL2		8.085452	
IFFO1		8.083393	
HNRNPL		8.083014	
CBLN3		8.080051	
HINFP		8.079534	
NDUFB1		8.069033	
CHPF2		8.068037	
TGFB1I1		8.05981	
TMEM8B		8.041937	
GPT		8.037254	
BRPF1		8.033871	
TFIP11		8.031747	
NDUFS3		8.025413	
ABHD11		8.020562	
ZNF865		8.018183	
HDAC6		8.015053	
TMEM222		8.010838	
THBS3		8.0077	
SLC38A7		8.007064	
POLR3GL		8.00523	
PPIF		8.00166	
CNPPD1		8.000158	
MANBAL		7.991783	
DHRS11		7.982629	
NHEJ1		7.981064	
JUND		7.98032	
TM7SF2		7.9749613	
ZNF512B		7.97414	
NR2C2AP		7.970079	
ZNF688		7.9617057	
TUSC2		7.9609537	
NENF		7.9599047	
ENO3		7.958351	
LINC00963		7.954139	
PHF19		7.9536266	
FEM1A		7.951785	
SUSD2		7.95005	
NEU1		7.949684	
P2RX1		7.9474344	
UROD		7.945105	
PANK4		7.9445224	
ENKD1		7.942083	
YIPF1		7.9395075	
VESTAR		7.9273944	
ARID5A		7.926426	
ATXN7L3		7.9223437	
PSPN		7.919298	
PGAM5		7.917854	
YIF1B		7.910127	
RNPS1		7.9024134	
ZNF862		7.900836	
LRRC75B		7.900275	
KAT2A		7.893929	
PRX		7.8833375	
ZNF771		7.881328	
METRNL		7.872898	
SLC30A5		7.872108	
BGN		7.866392	
GLTP		7.865432	
ERAL1		7.862995	
MRPL41		7.862679	
SLC66A1		7.861005	
POLR2D		7.855813	
DUSP3		7.854664	
SMARCD2		7.851316	
SNHG7		7.8498993	
MAN2C1		7.846643	
PHETA1		7.8417206	
SF1		7.841172	
MTND1P23		7.8404875	
TMEM115		7.835117	
PIGT		7.8330255	
OGFOD3		7.8323336	
POLE		7.828948	
TRIB2		7.8267603	
GFUS		7.8224783	
TMED1		7.8210487	
ADA		7.820187	
IFI27L2		7.8193936	
HIF1AN		7.816063	
CCDC97		7.815733	
FBXO2		7.80235	
TMEM86A		7.795433	
CDC23		7.793614	
PTH1R		7.789855	
CUL7		7.7885337	
UBALD1		7.7884173	
MLXIP		7.7854624	
COL7A1		7.7809525	
KCTD10		7.772921	
GRWD1		7.7664146	
PTK6		7.7614684	
FBXL8		7.754503	
ZDHHC16		7.7544913	
